Business name,Webiste,Address,Number,Email,Note,,Worker,,,,,,,,,,
Sunset Tattoo,https://www.sunsettattoo.co.nz/,"238 Karangahape Road, Auckland 1010, New Zealand",09 376-3423,info@sunsettattoo.co.nz,,,Sharoon,,,,,,,,,,
New Vision Ink,https://www.facebook.com/newvisionlimited/,"39 Elliott Street, Level 1, Suite 3, Auckland, New Zealand 1010",64 7-218 2135,newvision@outlook.co.nz,,,Sharoon,,,,,,,,,,
Az tattooz,https://www.facebook.com/aztattooz/,"4/82a Princes Street, Ōtāhuhu, Auckland 1062, New Zealand",91 85955 34378,arjunchopra9@gmail.com,,,Sharoon,,,,,,,,,,
Dong Tattoo Studio,https://www.dongtattoo.co.nz/,"Level 1/14 Vulcan Lane, Auckland Central, Auckland 1010, New Zealand",64 21 288 5445,dongtattoostudio@gmail.com,,,Sharoon,,,,,,,,,,
Pink Panda Tattoos,https://www.facebook.com/pinkpandatattoos/,"Canterbury Arcade Shop G5/174 Queen Street, Auckland Central, Auckland 1010, New Zealand",64 210 256 1343,info@pinkpandatattoos.com,,,Sharoon,,,,,,,,,,
InkOn Tattoo & Piercing,https://www.inkontattoo.com/,"95 Queen Street, Auckland Central, Auckland 1010, New Zealand",64 9 303 0666,inkontattoo@gmail.com,,,Sharoon,,,,,,,,,,
Blank Leaving Tattoo Studio,http://blankleavingstudio.co.nz/,"28/36 Wellesley Street East, Auckland Central, Auckland 1010, New Zealand",64 9 217 9673,booking.blankleavingstudio@gmail.com,,,Sharoon,,,,,,,,,,
Bruce Tattoo,https://www.bruce-tattoo.com/,"59 Pitt Street, Auckland CBD, Auckland 1010, New Zealand",,4brvce@gmail.com,,,Sharoon,,,,,,,,,,
Ballistic Tattoo and Body Piercing,https://ballistictattoo.com/,"239 Queen Street, Auckland Central, Auckland 1010, New Zealand",64 9 307 1760,info@ballistictattoo.com,,,Sharoon,,,,,,,,,,
Lineage Tattoo Studio,https://www.facebook.com/p/Lineage-Tattoo-Studio-100083238915481/,"8/19 Graham Street, Auckland City, Auckland, New Zealand",,lineagetattoostudio@gmail.com,,,Sharoon,,,,,,,,,,
Auckland Tattoo Studio,https://aucklandtattoostudio.org/,"64 Ponsonby Road, Auckland, New Zealand",64 9-376 7217,aucklandtattoostudio@gmail.com,,,Sharoon,,,,,,,,,,
Two Hands Tattoo,https://www.twohandstattoo.com/,"127a Ponsonby Road, Ponsonby 1011 Auckland, New Zealand",09 3766999 ,twohandstattoo@gmail.com,,,Sharoon,,,,,,,,,,
Destruction Gully Tattoo,https://www.destructiongully.com/,"Level 4/10 High Street, Auckland CBD, Auckland 1010, New Zealand",64 9 217 3262,destructiongully@gmail.com,,,Sharoon,,,,,,,,,,
Living Art Tattoos Piercing & Training ltd,https://livingarttattoos.co.nz/,"G04/27 Don McKinnon Drive, Albany, Auckland 0632, New Zealand",64 9-836 9025,info@livingarttattoos.co.nz,,,Sharoon,,,,,,,,,,
The Tattooed Heart,https://www.thetattooedheart.co.nz/,"571 Te Atatū Road, Te Atatū Peninsula, Auckland, New Zealand",64 9-379 2662,tattoos@thetattooedheart.co.nz,,,Sharoon,,,,,,,,,,
Good Day Tattoo,https://www.gooddaytattoo.nz/,"6 Mills Lane, Auckland CBD, Auckland 1010",,gooddaytattoonz@gmail.com,,,Sharoon,,,,,,,,,,
Green Alien Tattoo,https://www.greenalientattoo.com/,"95 Queen Street, Auckland CBD, Auckland 1010, New Zealand",64 20 4042 5529,greenalientattoonz@gmail.com,,,Sharoon,,,,,,,,,,
Three Dice Tattoo Parlour,https://threedicetattoo.co.nz/,"19 Mount Eden Road, Grafton, Auckland 1023",64 27 221 5561,bookings@threedicetattoo.co.nz,,,Sharoon,,,,,,,,,,
Gargoyle Tattoo Auckland,https://www.gargoyletattoos.co.nz/,"3/149 Great South Road, Manurewa, Auckland 2102, New Zealand",64 22 529 1500,info@gargoyletattoos.co.nz,,,Sharoon,,,,,,,,,,
Sacrament,https://www.sacrament.co.nz/,"Auckland, New Zealand",,info@sacrament.co.nz,,,Sharoon,,,,,,,,,,
Eastside Tattoo Studio,https://www.eastsidetattoo.co.nz/,"118 Vincent Street, Howick, Auckland 2014, New Zealand",64 21 779 680,chris.bezencon@gmail.com,,,Sharoon,,,,,,,,,,
Black Cat Tattoo,https://blackcattattoo.co.nz/,"5x Central Road, Kingsland, Auckland 1021, New Zealand",64 9 815 6340,shop@blackcattattoo.co.nz,,,Sharoon,,,,,,,,,,
Sacred Tattoo,https://www.sacredtattooshop.com/,"521 New North Road, Kingsland, Auckland 1021, New Zealand",64 9 365 1839,sacredtattoo@gmail.com,,,Sharoon,,,,,,,,,,
WildChildTattoo,https://nzwildchildtattoo.com/home,"18 Remuera Road, Newmarket, Auckland 1050, New Zealand",64 9 391 2342,info@nzwildchildtattoo.com,,,Sharoon,,,,,,,,,,
Karanga Ink,https://www.karangaink.com/,"Te Henga, Waitakere, Auckland 0781, New Zealand",,karangaink@gmail.com,,,Sharoon,,,,,,,,,,
Blood Works Tattoo Studio,https://bloodworks.co.nz/,"29B Mount Eden Road, Grafton, Auckland 1023, New Zealand",64 22 517 2607,info@bloodworks.co.nz,,,Sharoon,,,,,,,,,,
For Skin Tattoo Studio,https://www.forskin.co.nz/,"145 Target Road, Wairau Valley, North Shore, Auckland",64 21 432 186,forskinlimited@gmail.com,,,Sharoon,,,,,,,,,,
Stained Skin Tattoo Studio,https://www.facebook.com/stainedskintattoo/,"505 Mount Albert Road, Three Kings, Auckland 1042, New Zealand",64 9 625 0000,stainedskin@xtra.co.nz,,,Sharoon,,,,,,,,,,
Cain Tattoo Studio,http://www.caintattoo.nz/,"56c Rosebank Road, Avondale, Auckland 1026, New Zealand",64 9 828 1237,info@caintattoo.nz,,,Sharoon,,,,,,,,,,
Western Tattoo Studio,https://www.facebook.com/profile.php?id=100050553927145,"3100 Gt North Rd, Auckland, New Zealand",64 9-827 0487,wstattoostudio@gmail.com,,,Sharoon,,,,,,,,,,
Artero Tattoo Parlour,https://www.arterotattoo.com/,"8 Enterprise Street, Birkenhead, Auckland 0626, New Zealand",64 21 147 8496,dre@arterotattoo.com,,,Sharoon,,,,,,,,,,
Modify Tattoo and Piercing,https://modify.net.nz/,"5/53 Cavendish Drive, Manukau City Centre, Auckland 2104, New Zealand",64 9 263 4608,modify.tattoo.piercing@gmail.com,,,Sharoon,,,,,,,,,,
Inkstitution Tattoo,https://www.inkstitution.co.nz/,"3/25 Anzac Road, Browns Bay, Auckland 0630, New Zealand",64 9 478 3949,lacey@inkstitution.co.nz,,,Sharoon,,,,,,,,,,
Starlight Tattoo Studio,https://www.starlighttattoo.co.nz/,"Muriwai, 46 Waitea Road, Waimauku 0881, New Zealand",64 27 268 6339,info@starlighttattoo.co.nz,,,Sharoon,,,,,,,,,,
Kulture Ink,https://www.kultureinknz.com/,"214 Karangahape Road, Auckland CBD, Auckland 1010, New Zealand",64 20 4076 2802,214@kultureinknz.com,,,Sharoon,,,,,,,,,,
From The Ground Up Tattoos,https://www.facebook.com/grounduptattoos/,"18/3 Pacific Rise, Mount Wellington, Auckland 1060, New Zealand",64 21 471 621,grounduptattoos@gmail.com,,,Sharoon,,,,,,,,,,
BTAT2D Tattoo Studio,https://www.facebook.com/BTAT2D/,"372 Great North Road, Henderson, Auckland 0612, New Zealand",64 9-263 0028,betattooed@hotmail.com,,,Sharoon,,,,,,,,,,
Flash City Tattoo,http://flashcity.co.nz/,"125A Ponsonby Road, Ponsonby, Auckland 1011, New Zealand",64 9 376 6999,info@flashcity.co.nz,,,Sharoon,,,,,,,,,,
13 Needles Tattoo Studio,https://www.facebook.com/13thtattoonz/,"2/283 Ponsonby Road, Ponsonby, Auckland 1011, New Zealand",64 9 378 7179,13needlesltd@gmail.com,,,Sharoon,,,,,,,,,,
Iron Dragon Tattoo,https://www.irondragontattoo.com/,"109 College Hill, Freemans Bay, Auckland 1011, New Zealand",64 9 558 4555,irondragonttt@gmail.com,,,Sharoon,,,,,,,,,,
Ink Rush Tattoo NZ,https://inkrushtattoo.co.nz/,"6/21 Fred Taylor Drive, Westgate, Auckland, New Zealand",64 210 361 220,samclaytontattoo@gmail.com,,,Sharoon,,,,,,,,,,
Horiyama - Japanese Tattoos - New Zealand,https://www.horiyama.co.nz/,"Auckland, New Zealand",64 9-376 3423,horiyama.tattoo@gmail.com,,,Sharoon,,,,,,,,,,
Distinked Tattoo Dojo,https://www.distinked.co.nz/,"40 Cavendish Drive, Manukau City Centre, Auckland 2104, New Zealand",,admin@distinked.co.nz,,,Sharoon,,,,,,,,,,
Harriet tattoo,https://www.facebook.com/harrietgriffinartist/,"Auckland, New Zealand",64 21 432 186,harriet_lg@live.com,,,Sharoon,,,,,,,,,,
All Day Tattoo,https://www.facebook.com/p/All-Day-Tattoo-100067987643970/,"198/200 Dairy Flat Highway, Albany, Auckland 0632, New Zealand",,alldaytattoo.info@gmail.com,,,Sharoon,,,,,,,,,,
New Lines Tattoo Studio,https://www.facebook.com/newlinestattoostudio/,"120 Park Road, Titirangi, Auckland 0604, New Zealand",,newlinestattoostudio@gmail.com,,,Sharoon,,,,,,,,,,
monk3ys Tattoo and Design,https://www.monk3ys.co.nz/,"120 Park Road, Titirangi, Auckland 0604, New Zealand",64 210 775 757,info@monk3ys.co.nz,,,Sharoon,,,,,,,,,,
Ship Shape Tattoo,https://www.shipshapetattoo.co.nz/,"1443 Dairy Flat Highway, Coatesville 0794, New Zealand",,info@shipshapetattoo.co.nz,,,Sharoon,,,,,,,,,,
Exit Ink - Laser Tattoo Removal Auckland,https://exitink.co.nz/,"The Health Centre 40 Saint Benedicts Street, Newton, Auckland 1010, New Zealand",64 21 922 984,kay@exitink.co.nz,,,Sharoon,,,,,,,,,,
Cambridge Bodyart,http://www.cambridgebodyart.co.nz/,"29 Empire Street, Leamington, Cambridge 3434, New Zealand",64 7 827 0004,tattoo@cambridgebodyart.co.nz,,,Sharoon,,,,,,,,,,
Black Collar Tattoo,https://www.blackcollartattoo.co.nz/,"30B Victoria Street, Cambridge 3434, New Zealand",64 7 210 2522,blackcollartattoonz@gmail.com,,,Sharoon,,,,,,,,,,
Kristin Pie Tattoo,https://www.kristinpietattoo.co.nz/,"7 Robinson Street, Cambridge, New Zealand",64 7 210 2522,kristinpietattoo@gmail.com,,,Sharoon,,,,,,,,,,
Savage Origins Tattoo,https://www.facebook.com/FredVaoliko/,"Ground Floor, Pember House, Porirua, New Zealand",64 27 307 2965,savageorigins@hotmail.com,,,Sharoon,,,,,,,,,,
Manawa Moko Limited,https://www.facebook.com/ManawaMoko/,"1 Toenga Road, Pukerua Bay, Porirua 5026, New Zealand",64 210 784 857,manawamoko@gmail.com,,,Sharoon,,,,,,,,,,
Aesthetic Studio Cosmetic Tattoo,https://facebook.com/profile.php?id=100088136913763,"13 Kinnel Grove, Papakōwhai, Porirua 5024, New Zealand",64 27 233 2100,aestheticsstudionz@gmail.com,,,Sharoon,,,,,,,,,http://www.aestheticsstudio.co.nz/,Website
Indi Artistry,https://www.indiartistry.co.nz/,"15 Bayview Road, Paremata, Porirua 5024, New Zealand",64 27 252 6244,indi.atristry.mua@gmail.com,,,Sharoon,,,,,,,,,https://www.indiartistry.co.nz/,Website
"Remove Your Tattoo - Wellington, Porirua | Specialist Laser Tattoo Removal Clinic",https://removeyourtattoo.co.nz/,"17 Marina View, Paremata, Porirua 5026, New Zealand",64 22 395 6319,info@removeyourtattoo.co.nz,,,Sharoon,,,,,,,,,http://www.removeyourtattoo.co.nz/,Website
Meli Ink Studios,https://www.facebook.com/MeliInk?mibextid=LQQJ4d,"178 Main Road, Tawa, Wellington 5028, New Zealand",,tattoomeli.ink@gmail.com,,,Sharoon,,,,,,,,,https://www.facebook.com/MeliInk?mibextid=LQQJ4d,Website
Otautahi Tattoo Queenstown,https://otautahitattoo.com/queenstown/,"45 Camp Street, Queenstown 9300, New Zealand",64 3 442 8883,queenstown@otautahitattoo.com,,,Sharoon,,,,,,,,,,
White Tiger Tattoo Queenstown,https://www.whitetigertattoo.co.nz/,"54 Shotover Street Queenstown, New Zealand, 9300",64 3 428 7854,info@whitetigertattoo.co.nz,,,Sharoon,,,,,,,,,,
Amorem Tattoo Retreat & Atelier,https://www.amoremtattoo.com/,"10 McKerrow Place, Sunshine Bay, Queenstown 9300, New Zealand",64 27 555 4828,amoremtattoo@gmail.com,,,Sharoon,,,,,,,,,,
Seymour Parker INK,https://www.facebook.com/SeymParker.art/,"18A Lochy Road, Fernhill, Queenstown 9300, New Zealand",,ink.seym@gmail.com,,,Sharoon,,,,,,,,,,
Black Leaf Tattoo,https://m.facebook.com/people/Black-Leaf-Tattoo-NZ/61561548045525/,"Country Lane Retail Village 26 Hansen Road, Frankton, Queenstown 9300, New Zealand",,blackleaftattoonz@gmail.com,,,Sharoon,,,,,,,,,,
Tattoo by Tawa,https://www.facebook.com/tawastudiosnz/,"Auckland, New Zealand",,tawastudios@outlook.com,,,Sharoon,,,,,,,,,,
Dïne the Fox - fine line tattoo,https://www.dinethefox.com/,"54 Shotover Street, Queenstown 9300, New Zealand",64 274 619 677,dineartcontact@gmail.com,,,Sharoon,,,,,,,,,,
Innersteel Body Piercing,https://www.facebook.com/InnersteelQueenstownNZ/,"Skyline Arcade, Between Cow Lane & The Mall, Queenstown, New Zealand",,info@innersteel.co.nz,,,Sharoon,,,,,,,,,,
Innk Blott Tattoo & Piercing Studio,https://www.facebook.com/InnkBlott/,"Auckland, New Zealand",204-728-4665,innk.blott@gmail.com,,,Sharoon,,,,,,,,,,
Richmond Tattoo and Arts Convention,https://richmondtattooconvention.com/,"663a Great South Rd, Auckland, Auckland, 1061, New Zealand",804-342-1981,eventcoordinator@richmondtattooconvention.com,,,Sharoon,,,,,,,,,,
Art Period Tattoos,https://www.uniontattoo.co.nz/,"311 Willis St, Wellington, New Zealand",04 384 8071,info@uniontattoo.co.nz,,,Sharoon,,,,,,,,,,
444 Ink Tattoo Studio,http://www.444inktattoos.com/,"Auckland, New Zealand",912-214-4482,info@444inktattoos.com,,,Sharoon,,,,,,,,,,
Little Sparrow Tattoo,https://www.facebook.com/ArkaneTattoo/,"22A Church Street Next to 'Restate' Across the road from ANZ bank, 12 Church Street, CBD, Timaru 7910, New Zealand",64 210 900 4716,arkanetattoo@gmail.com,,,Sharoon,,,,,,,,,,
LEORA Cosmetic Tattoo,https://leora.co.nz/,"291 Ponsonby Road, Ponsonby, Auckland 1011",64 27 325 6495,emma@leora.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Woven Ink. Cosmetic Tattooing & Beauty,http://www.wovenink.co.nz/,"7 Premier Ave, Point Chevalier, Auckland 1022",64 20 4067 9745,woven.ink@outlook.com,,,Shahwaiz Farooq,,,,,,,,,,
Summer Studio,http://www.summerstudio.co.nz/,"93a Summer Street, Ponsonby, Auckland, New Zealand",64 21 100 6134,bookings@summerstudio.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Fun With Needles,http://funwithneedles.com/,157 King street Pukekohe Auckland,64 210 830 8717,funwithneedlesnz@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Styx and Stones Tattoo,https://www.instagram.com/styxandstonestattoo/,"Unit Jb2/5 Tamariki Avenue, Orewa, New Zealand 0931",(931) 237-8532,styxandstonestattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
B.inked Tattoo,https://therealbronson.myshopify.com/,"3/326 Main Road, Huapai, Auckland",,therealbronson@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Lans Artistry,https://lansartistry.gettimely.com/#home,"22A Napier Avenue, Takapuna, Auckland, Auckland, 0622",64 210 245 4468,lansartistry@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Brittany Tattoos,http://www.brittanytattoos.nz/,"198-200 Dairy Flat Highway, Albany Auckland, 0632, New Zealand",,brittany.tattooing@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Hibiscus Tattoo co.,https://hibiscustattoo.co.nz/,"3 /689 whangaparaoa road, Stanmore Bay, Auckland",9051 643 713,Hibiscustattooco@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
7th Rose Tattoo Company,https://www.facebook.com/7throsetattoo/,"257 Gladstone road , Gisborne, New Zealand",,7throsetattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
El Vardo Tattoo,http://www.elvardotattoo.co.nz/,900 Waimarama Road Havelock North Hawkes Bay New Zealand,64 6 651 2247,elvardotattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Edit Cosmetic Tattoo,https://www.editcosmetictattoo.com/,"510 Poplar Pl Hastings, 4122 New Zealand",64 27 697 4412,editcosmetictattoobeauty@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Rainbow Tribe Productions,https://www.facebook.com/rainbowtribeproductions/,"30 Beach Road, Haumoana 4102, New Zealand",64 6 875 0107,adrianjury@windowslive.com,,,Shahwaiz Farooq,,,,,,,,,,
PMU by Shon,http://www.pmubyshon.co.nz/,10 Nikau Street Taradale Napier 4112,64 27 706 5173,pmubyshon@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Bella Brow Studio,https://bellabrowstudio.co.nz/,"188 Main Road, Clive, Hawke's Bay",64 21 590 259,melinda@bellabrowstudio.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Vanessa Flessak Cosmetic Tattooing & Beauty,http://www.vanessaflessak.com/,"116A Stortford Street, St Leonards, Hastings 4120",64 210 822 7468,bookings@vanessaflessak.com,,,Shahwaiz Farooq,,,,,,,,,,
Burbeila Inked,http://www.burbeila.co.nz/,"Elliott Crescent Havelock North , Hastings, New Zealand",64 27 896 4645,burbeilainked@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Whitetail Tattoo,https://tattoomachine.co.nz/,"Level 3, 41-47 Dixon Street, Wellington NEW ZEALAND",64 4 382 9481,info@tattoomachine.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Bianco Sabre Tattoo Studio,https://bonnieobrientattoo.org/,"143 Devon Street East New Plymouth, Taranaki, 4310 New Zealand",,bonnieobrientattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Flax Roots Tattoo,https://www.facebook.com/flaxrootstattoonz/,"5 Collingwood Street, Hamilton City, Hamilton, New Zealand",64 7 839 2036,flaxrootstattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Poison Studios Tattoo,https://poisonstudios.co.nz/,"335 Victoria Street, Hamilton Central, Hamilton 3204",202-555-0148,info@poisonstudios.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
The Piercing Studio Hamilton,https://the-piercing-studio.book.app/,"77 Quarry Street, Hamilton, Lanarkshire, ML3 7AG, Scotland",44 7985 278387,Thepiercingstudiohamilton@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
POMS TATTOO LOUNGE,https://www.facebook.com/pomstattoolounge,"9 Fifth Avenue, Hamilton, New Zealand",64 27 696 9022,muirandgibson@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Osmosis Tattoo,https://www.instagram.com/osparedes23?igsh=NjFkbmF2aGRka3Yy,"192 Montreal Street Christchurch, 8013 New Zealand",1 905-929-8836,osparedes51@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Tattoos By K-Rogg Tattoo Studio,http://tattoosbykrogg.com/,417 Colombo Street; Sydenham; Christchurch 8023; New Zealand,1 989-980-1708,info@tattoosbykrogg.com,,,Shahwaiz Farooq,,,,,,,,,,
BEAUTY AND THE BROWS,https://beautyandthebrows.ca/,New Plymouth. NZ,1 905-928-3939,linda@beautyandthebrows.ca,,,Shahwaiz Farooq,,,,,,,,,,
Old Town Tattoo,http://www.tattoosforlife.com/,"24 Greys Avenue, Auckland Central, Auckland 1010, New Zealand",1 989-799-3972,oldtowntattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Mind's Eye Tattoo,https://www.mindseyetat2.com/,"142 Manse Street, Appleby, Invercargill 9812, New Zealand",1 610-351-8228,mindseyeink2@yahoo.com,,,Shahwaiz Farooq,,,,,,,,,,
Bad Boy Ink,https://badboyink.ca/,New Zealand,1 226-268-9765,info@badboyink.ca,,,Shahwaiz Farooq,,,,,,,,,,
Octopus Ink,http://octopusinkgeneva.com/,"129A Farrington Ave, Bishopdale, Christchurch 8053",1 315-325-4946,Octopusinkgeneva@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Liz Tattoo Artist,http://www.facebook.com/liztattooart,"1 Hobson Street, Maeroa, Hamilton 3200",804-643-7685,liztattooartist@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Pushin' Ink Tattoo,http://facebook.com/pushininktattoocincinnati,"10 Oxford Street Lyttelton, Christchurch, New Zealand 8082",1 513-967-9366,pushininktattoo@yahoo.com,,,Shahwaiz Farooq,,,,,,,,,,
Metal 'N Ink,https://www.metal-n-ink.ca/,"1499 Main Street East, Hamilton",1 365-356-2024,metalninktattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Blue Lagoon Tattoo Studio,https://www.terezamaresova.com/,"1 Shakespeare road, Napier 4110",,terezamaresovatattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
High Priestess Tattoo,https://www.facebook.com/High-Priestess-Tattoo-850473575068915/,"118 Hastings Street, Napier, New Zealand", 865-321-3705,christy@beststudioever.com,,,Shahwaiz Farooq,,,,,,,,,,
liberty tattoo,https://m.facebook.com/libertytattoo9/,"86 tennyson st, Napier, New Zealand",(404) 347-9595,LIBERTYTATTOOATL@GMAIL.COM,,,Shahwaiz Farooq,,,,,,,,,,
Pierce It Napier,https://m.facebook.com/Pierce-It-450410222040034/,"3/28 Clive square east, Napier, New Zealand",64 6 835 1497,napier@hipsta.co,,,Shahwaiz Farooq,,,,,,,,,,
Brutal Ink - New Plymouth,https://www.facebook.com/brutalinknz/?ref=bookmarks,"9 Devon Street West, New Plymouth, New Zealand",64 27 828 8669,steen@brutalitees.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Dark Days Tattoo Art Space,https://www.darkdays.co.nz/,"48 gill st, New Plymouth, New Zealand",64 6 758 6891,kim@darkdays.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Dragon Ink Tattoo & Piercing,http://dragoninktattoo.nz/,"21 Bell Block Court, Bell Block, New Plymouth 4312, New Zealand",64 274 355 253,dragonink141@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Dagger Cosmetic Tattoo,http://www.daggercosmetictattoo.co.nz/,284 Devon Street East New Plymouth New Zealand,64 6 758 8074,info@daggercosmetictattoo.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
Zealand Tattoo Queenstown,http://www.zealandtattoo.co.nz/,53 Shotover St Queenstown 9300 New Zealand,64 800 932 586,studio@zealandtattoo.co.nz,,,Shahwaiz Farooq,,,,,,,,,,
The High Ground Studio,https://www.thehighgroundstudio.com/,"172C South Road, Spotswood New Plymouth",64 20 491 1944,thehighgroundstudio@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Laneways Tattoo Studio Christchurch,https://www.lanewaystattoo.com/,"Level 1, 147 High Street Christchurch CBD",,bookings@lanewaystattoo.com,,,Shahwaiz Farooq,,,,,,,,,,
Left Hand Path Tattoos,https://www.lefthandpath.co.nz/,"Darfield, New Zealand",64 3 3816660,lhptattoos@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Otautahi Tattoo Christchurch,https://otautahitattoo.com/christchurch,"101/112 Oxford Terrace, Christchurch, New Zealand",64 3 365 2566,christchurch@otautahitattoo.com,,,Shahwaiz Farooq,,,,,,,,,,
Black Thorn Studio,http://www.btschch.com/,"10/109 Worcester Street, Christchurch 8011",64 27 301 5888,admin@btschch.com,,,Shahwaiz Farooq,,,,,,,,,,
B.List Tattoo,https://www.b-list.co.nz/,255 LINCOLN ROAD ADDINGTON CHRISTCHURCH,64 20 425 4788,b.list.clothing@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Dr Morse Tattoo Studio,https://www.drmorse.nz/,"LEVEL 1, JAMES SMITH BUILDING CNR CUBA & MANNERS ST, WELLINGTON – NZ",64 4 472 0270,drmorsetattoo@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Saturnia Tattoos & Lucky’s Tattoo Museum,http://saturniatattoos.com/,"42a Ward Street Wellington, New Zealand",64 210 818 1867,saturniatattoos@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Bones Tattoo Studio,https://www.bonestattoo.co.nz/,82 Para Street Miramar Wellington 6022 New Zealand,64 4 8024934,bonestattooartist@gmail.com,,,Shahwaiz Farooq,,,,,,,,,,
Taupou Tatau Tattoo Studio,http://www.taupoutatau.com/,"Level 1, 55 Cuba St Te Aro, Wellington, NZ",64 4 550 4452,bookings@taupoutatau.com,,,Shahwaiz Farooq,,,,,,,,,,
