Business Name,Address,City,State,Zip,License Number,Phone Number,Contractor Type,Website,Email,Sourse Link,Worker
SUNRISE LANDSCAPE AND DESIGN,2356 JACKSON STREET,FREMONT,CA,94539,769450,(408) 828-6654,Landscaping,,,,M Waqas
SUNRISE QUALITY CONSTRUCTION INC,7300 ALEXIS MANOR PLACE,SAN JOSE,CA,95120,1122695,(408) 595-3022,General,,,,M Waqas
SUNRISE REMODELING & CONSTRUCTION CO,37104 ELM STREET,FREMONT,CA,94536,489588,(510) 502-5667,General,,,,M Waqas
SUNSERI HOUSE RESTORATION AND REMODELING,1095 VINE STREET,SAN JOSE,CA,95110,555257,(408) 295-8098,General,,,,M Waqas
SUNSERI LANDSCAPE MAINTENANCE,15133 BELLFLOWER COURT,SAN JOSE,CA,95127,1055629,(408) 769-0266,Landscaping,,,,M Waqas
SUNSHINE CONSTRUCTION,2310 PLEASANT ACRES DR,SAN JOSE,CA,95148,929829,(408) 270-2091,General,,,,M Waqas
SUNSHINE PRO LANDSCAPING,35795 GISSING PLACE,FREMONT,CA,94536,1124101,(510) 240-2799,Landscaping,,,,M Waqas
SUNTERNAL CONSTRUCTION INC,90 GREAT OAKS BLVD,SAN JOSE,CA,95119,1036536,(800) 274-0901,General,,,,M Waqas
SUNTERNAL CONSTRUCTION INC,90 GREAT OAKS BLVD,SAN JOSE,CA,95119,1036536,(800) 274-0901,Electrical,,,,Rehan
SUNVAULT,33360 SANDPIPER PL,FREMONT,CA,94555,1058411,(240) 515-5671,Solar,,,,M Waqas
SUNVAULT COOLROOFS INC,33360 SANDPIPER PL,FREMONT,CA,94555,1114974,(240) 515-5671,Roofing,,,,Rehan
SUNWAY GENERAL CONSTRUCTION INC,966 RINCON CIRCLE,SAN JOSE,CA,95131,1077115,(415) 812-7091,General,,,,M Waqas
SUNWEST PAINTING,6288 SAN IGNACIO AVE SUITE B,SAN JOSE,CA,95119,807426,(408) 284-9159,Painting,http://www.sunwestpainting.net/,denise@sunwestpainting.net,https://www.facebook.com/sunwestpainting/,M Waqas
SUPER BUILDERS INC,1080 OAKLAND RD,SAN JOSE,CA,95112,979937,(408) 224-1114,Fencing,http://super-builders.com/,info@super-builders.com,,M Waqas
SUPER BUILDERS INC,1080 OAKLAND RD,SAN JOSE,CA,95112,979937,(408) 224-1114,General,,,,Rehan
SUPER PANDA CONSTRUCTION INC,1793 SEAVIEW DR,SAN JOSE,CA,95122,1128804,(408) 455-3539,General,,,,M Waqas
SUPER ROOTER & PLUMBING SERVICES,1155 MATTERHORN DR,SAN JOSE,CA,95132,1087644,(408) 396-7510,Plumbing,,,,M Waqas
SUPERB ON TIME CONSTRUCTION INC,4486 ARIEL AVENUE,FREMONT,CA,94555,1078061,(408) 836-2175,General,,,,M Waqas
SUPERIOR AUTOMATIC SPRINKLER CO,4378 ENTERPRISE STREET,FREMONT,CA,94538,287121,(408) 946-7272,Fire Protection,https://www.superior-fire.com/,info@superior-fire.com,,M Waqas
SUPERIOR FENCE AND RAIL OF SAN JOSE,941 BERRYESSA ROAD STE D,SAN JOSE,CA,95133,1103065,(408) 222-8355,Fencing,https://www.superiorfenceandrail.com/san-jose,sanjose@superiorfenceandrail.com,,M Waqas
SUPERIOR IMAGE PAINTING COMPANY,933 HUMMINGBIRD DR,SAN JOSE,CA,95125,691619,(408) 810-3969,Painting,,,,M Waqas
SUPERIOR INTERIORS,5178 MOWRY AVE 2179,FREMONT,CA,94538,930324,(510) 366-2015,General,,,,M Waqas
SUPERIOR LANDSCAPING SERVICE,3945 BRANSON DRIVE,SAN MATEO,CA,94403,679400,(650) 280-0880,Landscaping,,,,M Waqas
SUPERIOR LEVEL CONSTRUCTION,1199 SUNDOWN LN,SAN JOSE,CA,95127,1101875,(669) 264-6182,General,,,,M Waqas
SUPERIOR PAINTING COMPANY,3306 SUENO DRIVE,SAN JOSE,CA,95148,866932,(408) 202-9522,Painting,,,,M Waqas
SUPERIOR PAVER SYSTEM,405 MERIDIAN AVENUE,SAN JOSE,CA,95126,938944,(408) 386-1791,Landscaping,https://www.superiorpavingsystems.com/,superiorpavingsystems@gmail.com,,M Waqas
SUPERIOR ROOTER PLUMBERS,2487 ALUM ROCK #27,SAN JOSE,CA,95116,860246,(408) 568-2544,Plumbing,http://www.superiorrooterplumbers.com/,superiorrooter.info@gmail.com,https://www.facebook.com/profile.php?id=100064137759275&mibextid=JRoKGi,M Waqas
SUPERIOR TREE SERVICE INC,14670 NOBLE AVE,SAN JOSE,CA,95132,1021196,(408) 592-3364,Tree,,,,M Waqas
SUPREME PLUMBING,414 SKYWAY DR,SAN JOSE,CA,95111,1130985,(510) 934-7564,Plumbing,,,,M Waqas
SUPREME QUARTZ & TILE LLC,4323 HYLAND AVENUE,SAN JOSE,CA,95127,1109624,(408) 762-8472,Tile,,,,M Waqas
SURE FIRE PROTECTION COMPANY INCORPORATED,4141 PESTANA PL,FREMONT,CA,94538,751161,(510) 490-7873,Fire Protection,https://www.surefireprotection.com/,,,M Waqas
SURE PLUS CLEANING GROUP INC,4948 NEW WORLD DR,SAN JOSE,CA,95136,995335,(408) 528-4238,Clean Up,,,,M Waqas
SURUKI HARRY K,1971 PLAYA ST,SAN MATEO,CA,94403,309786,(650) 349-0856,Landscaping,,,,M Waqas
SUTTON CONSTRUCTION,906 GREENBAY COURT,SAN JOSE,CA,95128,375980,(408) 881-3030,General,,,,M Waqas
SV PLUMBING INC,1177 N 15TH STREET,SAN JOSE,CA,95112,1083887,(408) 437-0337,Plumbing,,,,Rehan
SVC-CONSTRUCTION,1550 BARBERRY COURT,SAN JOSE,CA,95121,944924,(408) 687-7104,General,,,,M Waqas
SVDEN CORPORATION,982 S DE ANZA BLVD,SAN JOSE,CA,95129,1049430,(408) 332-8331,General,,,,M Waqas
SVS HOME COMFORT,701 KINGS ROW 31C,SAN JOSE,CA,95112,1048875,(408) 277-0398,HVAC,https://www.svshomecomfort.com/,info@svshomecomfort.com,,M Waqas
SWAGS PLUMBING AND ROOTER INC,3694 LYNX DR,SAN JOSE,CA,95136,1059465,(408) 620-5544,Plumbing,https://www.swagsplumbing.com/?utm_campaign=gmb,contactus@swagsplumbing.com,https://www.facebook.com/SWAGSPLUMBING/,M Waqas
SWARTS BUILDERS INC,3260 MISSION VIEW DRIVE,FREMONT,CA,94538,756431,(510) 409-0149,General,,,,M Waqas
SWENSON BUILDERS,777 NO FIRST STREET 5TH FLOOR,SAN JOSE,CA,95112,342751,(408) 287-0246,General,https://swensonbuilders.com/,info@swenson.com,,M Waqas
SWENSON DEVELOPMENT AND CONSTRUCTION,715 N FIRST STREET STE 27,SAN JOSE,CA,95112,658448,(408) 947-1100,General,http://swensondevelopment.com/, info@swensondev.com,,M Waqas
SWIFT CONSTRUCTION,1524 TROLLMAN AVE,SAN MATEO,CA,94401,939223,(650) 218-1550,General,,,,M Waqas
SYNTEX ELECTRIC,406 CLIFTON AVE,SAN JOSE,CA,95128,815217,(408) 316-0017,Electrical,,,,M Waqas
SYNTHETIC SOLUTIONS,1495 INDUSTRIAL AVE,SAN JOSE,CA,95112,863467,(408) 288-5330,Tile,,,,M Waqas
SYSERCO ENERGY SOLUTIONS INC,215 FOURIER AVE. STE 140,FREMONT,CA,94539,991301,(510) 498-1171,General,https://www.syserco-es.com/,info@syserco-es.com,https://www.facebook.com/Syserco-Energy-Solutions-Inc-110680875186649,M Waqas
SYSERCO ENERGY SOLUTIONS INC,215 FOURIER AVE. STE 140,FREMONT,CA,94539,991301,(510) 498-1171,Electrical,,,,Rehan
SYSERCO INC,215 FOURIER AVE,FREMONT,CA,94539,483939,(510) 498-1171,General,,,,Rehan
SYSERCO INC,215 FOURIER AVE,FREMONT,CA,94539,483939,(510) 498-1171,Electrical,,,,Rehan
SYUNIAKOV DENIS CONSTRUCTION,3346 KIMBER CT APT 19,SAN JOSE,CA,95124,1076730,(408) 966-3103,General,,,,M Waqas
T & C CONSTRUCTION,5277 ROOSTER DRIVE,SAN JOSE,CA,95136,585934,(408) 901-9826,General,,,,M Waqas
T & D GENERAL CONTRACTORS INC,57 NORTH KING ROAD,SAN JOSE,CA,95116,896629,(408) 887-9326,General,,,,M Waqas
T & L HARDWOOD FLOORS,820 COYOTE RD,SAN JOSE,CA,95111,796889,(650) 219-0638,Flooring,,,,M Waqas
T & M CONSTRUCTION,1640 NORTON STREET,SAN MATEO,CA,94401,991014,(650) 245-5963,General,,,,M Waqas
T & T CONSTRUCTION,41037 PAJARO DRIVE,FREMONT,CA,94539,974486,(408) 262-8999,General,,,,M Waqas
T & W CONSTRUCTION INC,1785 BERMUDA WAY,SAN JOSE,CA,95122,1108771,(408) 835-0761,General,,,,M Waqas
T 3 INC,42307 OSGOOD ROAD SUITE F,FREMONT,CA,94539,805816,(510) 440-0157,Painting,,,,M Waqas
T A PAINTING,3726 EZIE ST,SAN JOSE,CA,95111,1011751,(408) 206-2165,Painting,,,,M Waqas
T A R C CONSTRUCTION INC,3240 DARBY COMMON,FREMONT,CA,94539,853583,(408) 224-2154,Earthwork,https://tarcinc.com/,,,M Waqas
T BAY CONSTRUCTION,1255 SARATOGA AVENUE APT 312B,SAN JOSE,CA,95129,1112422,(408) 931-2549,General,,,,M Waqas
T C T HEATING & COOLING INC,320 RIDGE VISTA AVENUE,SAN JOSE,CA,95127,998017,(408) 718-5282,HVAC,,,,M Waqas
T D CUSTOM WOODWORKING,1458 LUPINE COURT,SAN JOSE,CA,95118,954163,(408) 507-5496,Finish Carpentry,,,,M Waqas
T D ROOFING INC,675 TULLY ROAD,SAN JOSE,CA,95111,845591,(408) 892-8872,Roofing,,,,M Waqas
T E P ELECTRIC CO,3240 FAWN DR,SAN JOSE,CA,95124,427332,(408) 821-1062,Electrical,,,,M Waqas
T G PLUMBING,4402 CHERRYWOOD AVENUE,FREMONT,CA,94538,1064468,(510) 409-6917,Plumbing,,,,M Waqas
T G PLUMBING,3652 LISBON CT,SAN JOSE,CA,95132,850853,(408) 605-2201,Plumbing,,,,M Waqas
T I F G,345 PHELAN AVE,SAN JOSE,CA,95112,808829,(408) 971-8434,Flooring,,,,M Waqas
T I F G,345 PHELAN AVE,SAN JOSE,CA,95112,808829,(408) 971-8434,Tile,,,,Rehan
T J CONSTRUCTION,568 S ALMADEN AVE,SAN JOSE,CA,95110,1085960,(408) 384-9021,General,http://www.tj.construction/,info@tj.construction,,M Waqas
T J CONSTRUCTION,568 S ALMADEN AVE,SAN JOSE,CA,95110,1085960,(408) 384-9021,Painting,,,,Rehan
T K O ELECTRIC INC,1208 SAN JUAN AVENUE,SAN JOSE,CA,95110,1063505,(408) 316-3197,Electrical,,,,M Waqas
T L C CONSTRUCTION & REMODELING,3425 SIERRA DR,SAN JOSE,CA,95132,825974,(408) 828-3930,General,,,,M Waqas
T L R CARPENTRY,1802 PARKWOOD DR,SAN MATEO,CA,94403,934830,(951) 294-7773,Finish Carpentry,,,,M Waqas
T M F C INC,521 CHARCOT AVE SUITE 101,SAN JOSE,CA,95131,920044,(408) 428-0428,General,,,,M Waqas
T M F C INC,521 CHARCOT AVE SUITE 101,SAN JOSE,CA,95131,920044,(408) 428-0428,Electrical,,,,Rehan
T M F C INC,521 CHARCOT AVE SUITE 101,SAN JOSE,CA,95131,920044,(408) 428-0428,Plumbing,,,,Rehan
T M I CONSTRUCTION INC,42329 OSGOOD ROAD STE F,FREMONT,CA,94539,684567,(510) 226-6168,General,,,,Rehan
T N CONSTRUCTION,1115 BRANDYBUCK WAY,SAN JOSE,CA,95121,858200,(408) 829-6064,General,,,,M Waqas
T N T ROOFING AND CONSTRUCTION,1239 WEATHERSFIELD WAY,SAN JOSE,CA,95118,501852,(408) 277-0800,General,,,,M Waqas
T N T ROOFING AND CONSTRUCTION,1239 WEATHERSFIELD WAY,SAN JOSE,CA,95118,501852,(408) 277-0800,Roofing,,,,Rehan
T P S ELECTRIC,32938 LAKE MICHIGAN STREET,FREMONT,CA,94555,836479,(510) 390-2764,Electrical,,,,M Waqas
T R H CONSTRUCTION,3139 WOODS WAY,SAN JOSE,CA,95148,900418,(408) 238-6414,General,,,,M Waqas
T S BUILDER,3047 WETMORE DR,SAN JOSE,CA,95148,1108092,(408) 396-4321,General,,,,M Waqas
T S CONSTRUCTION,3913 LUX COURT,SAN JOSE,CA,95136,978962,(408) 836-7036,General,,,,M Waqas
T S CONSTRUCTION,3913 LUX COURT,SAN JOSE,CA,95136,978962,(408) 836-7036,Flooring,,,,Rehan
T S FRAMING,4892 KINGWOOD WAY,SAN JOSE,CA,95124,1025913,(408) 609-7766,Rough Carpentry,,,,M Waqas
T T CONSTRUCTION INC,2622 MOZART AVENUE,SAN JOSE,CA,95122,1052043,(408) 807-6238,General,,,,M Waqas
T T CONSTRUCTION INC,2622 MOZART AVENUE,SAN JOSE,CA,95122,1052043,(408) 807-6238,Electrical,,,,Rehan
T T CONSTRUCTION INC,2622 MOZART AVENUE,SAN JOSE,CA,95122,1052043,(408) 807-6238,HVAC,,,,Rehan
T T CONSTRUCTION INC,2622 MOZART AVENUE,SAN JOSE,CA,95122,1052043,(408) 807-6238,Plumbing,,,,Rehan
T T ELECTRICAL,481 LOUMENA LANE,SAN JOSE,CA,95111,963055,(408) 677-7008,Electrical,,,,M Waqas
T T GENERAL CONSTRUCTION INC,2077 FLINTFIELD DR,SAN JOSE,CA,95148,968556,(408) 655-3324,General,,,,M Waqas
T T QUALITY ALL SEASON,123 HERLONG AVE,SAN JOSE,CA,95123,1048007,(925) 783-7112,Painting,,,,M Waqas
T V T GENERAL CONSTRUCTION INC,12520 MABURY RD,SAN JOSE,CA,95133,1032678,(408) 693-4674,General,,,,M Waqas
T&T CONSTRUCTION,3308 FLORESTA DRIVE,SAN JOSE,CA,95148,1100460,(408) 898-8473,General,,,,M Waqas
TA CONCRETE CONTRUCTION,2907 PHILIP CT,SAN JOSE,CA,95121,822052,(408) 375-1005,General,,,,M Waqas
TA CONCRETE CONTRUCTION,2907 PHILIP CT,SAN JOSE,CA,95121,822052,(408) 375-1005,Concrete,,,,Rehan
TAGART MARK CONSTRUCTION,2216 COASTLAND AVE,SAN JOSE,CA,95125,664601,(408) 859-1582,General,,,,M Waqas
TAINA FERNANDO,858 SOUTH 8TH STREET,SAN JOSE,CA,95112,959363,(408) 391-6991,General,,,,M Waqas
TALLUS CONSTRUCTION,3183 WHITESAND DRIVE,SAN JOSE,CA,95148,1071631,(408) 315-3506,General,,,,M Waqas
TAM's GENERAL CONSTRUCTION CORP,2647 SENTER RD #165,SAN JOSE,CA,95111,882258,(408) 824-0721,General,,,,M Waqas
TAMAM A CONSTRUCTION INC,41060 HIGH ST UNIT H,FREMONT,CA,94538,1003075,(408) 478-3111,General,https://www.ataconstructioninc.com/,atamam.office@gmail.com,,M Waqas
TAMPS CONSTRUCTION,3925 MISSION VIEW DR,FREMONT,CA,94538,1103443,(510) 938-2628,General,,,,M Waqas
TAMURA DESIGNS INC,PO BOX 36132,SAN JOSE,CA,95158,815992,(408) 279-0236,General,https://tamuradesigns.com/,info@tamuradesigns.com,http://www.facebook.com/pages/Tamura-Designs/149656788432008?ref=ts&fref=ts,M Waqas
TAMURA DESIGNS INC,PO BOX 36132,SAN JOSE,CA,95158,815992,(408) 279-0236,Landscaping,,,,Rehan
TANG KAICHUN,6320 SAN IGNACIO AVE,SAN JOSE,CA,95119,1128304,(510) 375-9931,Electrical,,,,M Waqas
TANGO PAINTING AND DECORATING,2037 S DELAWARE ST APT 6,SAN MATEO,CA,94403,1073043,(650) 218-7714,Painting,https://www.tangopainting.org/,sacchi.alejandrotango@yahoo.com,,M Waqas
TAO LANDSCAPING,PO BOX 6834,SAN JOSE,CA,95150,855862,(408) 660-9155,Landscaping,,,,M Waqas
TAO MOUNTAIN CONSTRUCTION INC,158 EL BOSQUE ST,SAN JOSE,CA,95134,1091197,(510) 358-1382,General,,,,M Waqas
TAORMINA GUISEPPE,2447 COTTLE AVE,SAN JOSE,CA,95125,426379,(408) 298-0591,Finish Carpentry,,,,M Waqas
TARGET CONSTRUCTION LLC,28 S KINGSTON ST,SAN MATEO,CA,94401,868116,(415) 794-5619,General,,,,M Waqas
TARGET PAINTING INC,342 SENTER ROAD,SAN JOSE,CA,95111,969454,(408) 809-7726,Painting,,,,M Waqas
TARGET TOGETHER CONSTRUCTION,184 SUN BLOSSOM DR,SAN JOSE,CA,95123,1080142,(408) 838-4054,General,,,,M Waqas
TATIS CONSTRUCTION COMPANY INC,962 SHADOW BROOK DRIVE,SAN JOSE,CA,95120,935816,(408) 786-1046,General,,,,M Waqas
TAYLOR DAVID SHAWN,38739 LOGAN DR,FREMONT,CA,94536,796147,(510) 552-1849,Landscaping,,,,M Waqas
TAYLOR ELECTRICAL CONSTRUCTION INC,751 AZULE AVE,SAN JOSE,CA,95123,709694,(408) 278-8888,Electrical,,,,M Waqas
TB SQUARED HOMES INC,9 N 33RD ST,SAN JOSE,CA,95116,1095433,(408) 661-0873,General,,,,M Waqas
TD BUILDER LLC,159 NORTH KINGSTON ST,SAN MATEO,CA,94401,1057829,(650) 759-2127,General,,admin@tdbuilderllc.com,https://bxscco.com/listing/td-builder-llc/,M Waqas
TD BUILDER LLC,159 NORTH KINGSTON ST,SAN MATEO,CA,94401,1057829,(650) 759-2127,Landscaping,,,,Rehan
TD HOME BUILDERS,541 W CAPITOL EXPRESSWAY STE,SAN JOSE,CA,95136,1015252,(408) 540-4225,General,,,,M Waqas
TD UNITED CONSTRUCTION INC,2591 SIERRA GRANDE WAY,SAN JOSE,CA,95116,1074881,(408) 890-9890,General,,,,M Waqas
TEAM ARTISAN PAINTING,1313 NIAGARA DRIVE,SAN JOSE,CA,95130,900669,(408) 691-5420,Painting,,,,M Waqas
TEAM CAMINERO FRAMING,249 SOUTH 20TH ST,SAN JOSE,CA,95116,952773,(650) 400-5524,General,,,,M Waqas
TEAM METRIC CONSTRUCTION CORPORATION,818 CHARCOT AVE,SAN JOSE,CA,95131,1109293,(408) 899-8522,General,,,,M Waqas
TEAMS GENERAL ROOFING INC,4812 CALAVERAS AVE,FREMONT,CA,94538,864946,(510) 494-0809,General,,,,M Waqas
TEAMS GENERAL ROOFING INC,4812 CALAVERAS AVE,FREMONT,CA,94538,864946,(510) 494-0809,Roofing,,,,Rehan
TEAMWRKX CONSTRUCTION INC,1855 PARK AVENUE,SAN JOSE,CA,95126,907598,(408) 287-2700,General,https://www.teamwrkx.com/,info@teamwrkx.com,,M Waqas
TEAMWRKX FACILITIES INC,1855 PARK AVENUE,SAN JOSE,CA,95126,1017087,(408) 287-2700,General,,,,Rehan
TEAMWRKX INC,1855 PARK AVE,SAN JOSE,CA,95126,841440,(408) 287-2700,General,,,,Rehan
TECH CITY BUILDER INC,1189 ALMADEN OAKS LANE,SAN JOSE,CA,95120,1072705,(408) 206-8807,General,,,,M Waqas
TECH ELECTRIC,12845 CLAYTON ROAD,SAN JOSE,CA,95127,814860,(408) 937-1799,Electrical,https://www.tech-electric.com/,,,M Waqas
TECH-VALLEY PAINTING,5822 CHARLOTTE DRIVE APT 2205,SAN JOSE,CA,95123,1119069,(408) 313-7713,Painting,,,,M Waqas
TECHNICAL BUILDERS INC,5215 HELLYER AVE SUITE 110,SAN JOSE,CA,95138,648986,(408) 378-6500,General,https://www.tbibuild.com/,info@tbibuild.com,,M Waqas
TECHPRO BUILDERS INC,88 41ST AVENUE,SAN MATEO,CA,94403,860715,(650) 773-0608,General,,,,M Waqas
TECHRAIL,3599 MITTON COURT,SAN JOSE,CA,95148,1021067,(408) 772-4256,Ornamental Metals,,,,M Waqas
TECHWOOD DECKS,2151 VISTA DEL MAR,SAN MATEO,CA,94404,1104498,(650) 640-1668,General,https://techwooddecks.com/,sales@techwooddecks.com,,M Waqas
TEDAC CONSTRUCTION INC,3047 CEDAR RIDGE CT,SAN JOSE,CA,95148,897728,(408) 460-4476,General,,,,M Waqas
TEJANO ELECTRIC,2708 SOUTH KING ROAD,SAN JOSE,CA,95122,954081,(408) 449-3782,Electrical,http://www.tejanoelectric.com/,,,M Waqas
TELADATA,39300 CIVIC CENTER DRIVE #390,FREMONT,CA,94538,999927,(510) 979-1200,General,https://teladata.com/,info@teladata.com,,M Waqas
TELLES PAINTING,211 KONA PLACE,SAN JOSE,CA,95119,963178,(408) 314-9147,Painting,,,,M Waqas
TELLOSTONE BUILDERS INC,2015 MONTERREY HWY,SAN JOSE,CA,95112,1119365,(408) 794-8702,General,,,,M Waqas
TEMPERATUREPRO SAN JOSE,1721 OLD BAYSHORE HWY,SAN JOSE,CA,95112,1116053,(669) 214-0931,HVAC,https://temperaturepro.com/san-jose-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp-san-jose-ca,,,M Waqas
TEMPLE ELECTRIC,1050 CALIFORNIA AVE,SAN JOSE,CA,95125,728545,(408) 968-7044,Electrical,,,,M Waqas
TEMPQUEST HVAC LLC,748 CONCORD AVE APT #1,SAN JOSE,CA,95128,1113279,(760) 556-9018,HVAC,,,,M Waqas
TEMPRO LLC,6055 PIETZ CT,SAN JOSE,CA,95123,1075290,(310) 775-0343,General,,,,M Waqas
TEMPRO LLC,6055 PIETZ CT,SAN JOSE,CA,95123,1075290,(310) 775-0343,HVAC,,,,Rehan
TEN 5 CONSTRUCTION INC,423 AUBURN WAY #2,SAN JOSE,CA,95129,1107635,(510) 760-0321,General,,,,M Waqas
TENACIOUS TILE COMPANY,14370 NEW JERSEY AVENUE,SAN JOSE,CA,95124,741276,(408) 377-2736,Tile,,,,M Waqas
TENNIES CHUCK CONSTRUCTION,5236 CRIBARI HLS,SAN JOSE,CA,95135,744573,(650) 218-9456,General,,,,M Waqas
TENTHS INC,"6203 SAN IGNACIO AVE, STE 110",SAN JOSE,CA,95119,1055681,(855) 836-8474,General,,,,M Waqas
TEPA PAINTING,81 EAST HILLSDALE BLVD,SAN MATEO,CA,94403,1104435,(650) 826-7268,Painting,,,,M Waqas
TERA-LITE INC,1616 POMONA AVE,SAN JOSE,CA,95110,363562,(408) 288-8655,Concrete,https://teralite.com/contact-us/,info@teralite.com,https://teralite.com/contact-us/,Ashan
TERA-LITE INC,1616 POMONA AVE,SAN JOSE,CA,95110,363562,(408) 288-8655,Flooring,,,,Rehan
TERRA BELLA CONCRETE & WATERFALLS INC,P O BOX 53598,SAN JOSE,CA,95153,1045026,(408) 903-6109,Concrete,,,,Ashan
TERRA RUBINA,63 BOVET RD STE 510,SAN MATEO,CA,94402,921463,(415) 298-2279,Landscaping,,,,Ashan
TERRANOVA,1879 LUNDY AVE STE 169,SAN JOSE,CA,95131,1108658,(732) 986-8008,General,,,,Ashan
TERRAREVO BUILDERS INC,1279 CLARK WAY,SAN JOSE,CA,95125,1028011,(408) 316-6899,General,https://www.terrarevo.com/,jon@terrarevo.com,https://www.terrarevo.com/,Ashan
TERRY ELECTRIC,3212 DEL MONTE ST,SAN MATEO,CA,94403,659238,(650) 208-9580,Electrical,,,,Ashan
TERRY MECHANICAL INC,6541-C VIA DEL ORO,SAN JOSE,CA,95119,584961,(408) 629-7822,Plumbing,https://terrymechanical.com/,info@terrymechanical.com,https://terrymechanical.com/,Ashan
TESLA CONSTRUCTION INC,901 PAGE AVE,FREMONT,CA,94538,1127593,(844) 837-5201,General,,,,Ashan
TESLA CONSTRUCTION INC,901 PAGE AVE,FREMONT,CA,94538,1127593,(844) 837-5201,Electrical,,,,Rehan
TESLA CONSTRUCTION INC,901 PAGE AVE,FREMONT,CA,94538,1127593,(844) 837-5201,Fire Protection,,,,Rehan
TESLA ELECTRIC,5079 MONTREAL DRIVE,SAN JOSE,CA,95130,847804,(408) 597-6245,Electrical,,,,Ashan
TESLA ENERGY OPERATIONS INC,901 PAGE AVE,FREMONT,CA,94538,888104,(844) 837-5201,General,,,,Rehan
TESLA ENERGY OPERATIONS INC,901 PAGE AVE,FREMONT,CA,94538,888104,(844) 837-5201,Electrical,,,,Rehan
TESLA ENERGY OPERATIONS INC,901 PAGE AVE,FREMONT,CA,94538,888104,(844) 837-5201,Roofing,,,,Rehan
TESLA ENERGY OPERATIONS INC,901 PAGE AVE,FREMONT,CA,94538,888104,(844) 837-5201,Solar,,,,Rehan
TGI BUILDERS CA INC,541 W CAPITOL EXPRESSWAY,SAN JOSE,CA,95136,1079673,(408) 204-1034,General,https://www.tgibuildersbayarea.com/,contact@tgibuildersbayarea.com,https://www.tgibuildersbayarea.com/,Ashan
THATCHER WOODWORKING,1665 FAIRWOOD AVE,SAN JOSE,CA,95125,748195,(408) 497-6349,Finish Carpentry,https://thatcherwoodworking.com/,steven@thatcherwoodworking.com,https://thatcherwoodworking.com/,Ashan
THE STAR CONSTRUCTION,3170 MILLBROOK DR,SAN JOSE,CA,95148,1104892,(510) 707-7000,General,,,,Ashan
THE WATER PROS INC,822 SOUTH ALMADEN AVE,SAN JOSE,CA,95110,1106398,(408) 582-2645,Plumbing,,,,Ashan
THE WOOD FLOOR COMPANY,5387  CAMDEN AVE,SAN JOSE,CA,95124,765461,(408) 241-9663,Flooring,,,,Rehan
THERMA LLC,1601 LAS PLUMAS AVE,SAN JOSE,CA,95133,1027316,(408) 347-3400,General,https://www.therma.com/connect-with-us/,serviceoffice@therma.com,https://www.instagram.com/thermacorp/,Ashan
THERMA LLC,1601 LAS PLUMAS AVE,SAN JOSE,CA,95133,1027316,(408) 347-3400,General,,,,Rehan
THERMA LLC,1601 LAS PLUMAS AVE,SAN JOSE,CA,95133,1027316,(408) 347-3400,Electrical,,,,Rehan
THERMA LLC,1601 LAS PLUMAS AVE,SAN JOSE,CA,95133,1027316,(408) 347-3400,HVAC,,,,Rehan
THERMA LLC,1601 LAS PLUMAS AVE,SAN JOSE,CA,95133,1027316,(408) 347-3400,Plumbing,,,,Rehan
THERMA TECH INC,222 BARNARD AVE,SAN JOSE,CA,95125,913806,(408) 629-5400,HVAC,https://sanjoseheatandair.com/,info@themratechsv.com,https://sanjoseheatandair.com/,Ashan
THIBAULT PAINTING,1807 FOXWORTHY AVE,SAN JOSE,CA,95124,752912,(408) 723-2642,Painting,,,,Ashan
THOMAS CONSTRUCTION,5101 EPPLING LN,SAN JOSE,CA,95111,1068633,(408) 786-8644,General,,,,Ashan
THOMAS CONSTRUCTION,1641 VIA FORTUNA,SAN JOSE,CA,95120,982662,(650) 766-6504,General,,,,Ashan
THOMAS CONSTRUCTION,5101 EPPLING LN,SAN JOSE,CA,95111,1068633,(408) 786-8644,Electrical,,,,Rehan
THOMAS CONSTRUCTION & MAINTENANCE,5542 MONTEREY ROAD #251,SAN JOSE,CA,95138,910755,(408) 234-1212,General,,,,Ashan
THOMAS LEI CONSTRUCTION INC,5551 ROUNDTREE TER,FREMONT,CA,94538,1105482,(415) 290-9064,General,,,,Ashan
THOME CONSTRUCTION,1295 SIERRA CT,SAN JOSE,CA,95132,1124643,(669) 265-9689,General,,,,Ashan
THOMPSON ROBERT AARON HEATING AND A C,1117 YARWOOD COURT,SAN JOSE,CA,95128,989012,(408) 482-7228,HVAC,,,,Ashan
THOR CONTRACTING CORPORATION,4251 BAY ST,FREMONT,CA,94538,1093228,(415) 837-3496,General,https://thorcontractingcorporation.com/contact-us/,thorcontractor415@gmail.com,https://thorcontractingcorporation.com/contact-us/,Ashan
THORNSTONE CONSTRUCTION GROUP,99 ALMADEN BLVD SUITE 600,SAN JOSE,CA,95113,1030548,(408) 761-4101,General,,,,Ashan
THORNTON ELECTRIC,1101 SOURTH RAILROAD AVENUE,SAN MATEO,CA,94402,480158,(650) 349-3777,Electrical,,,,Ashan
THREE RIVERS LANDSCAPE SERVICES INC,1346 THE ALAMEDA,SAN JOSE,CA,95126,949506,(408) 482-0700,Landscaping,,,,Ashan
